Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,30.000000,30.900000,28.650000,30.600000,30.600000,5160
2019-07-31,30.450001,32.099998,29.400000,30.000000,30.000000,5220
2019-08-01,29.850000,31.650000,29.549999,30.600000,30.600000,5193
2019-08-02,29.850000,30.450001,29.100000,29.549999,29.549999,2187
2019-08-05,30.000000,30.690001,27.600000,28.049999,28.049999,5067
2019-08-06,28.950001,29.549999,19.245001,19.950001,19.950001,41693
2019-08-07,19.950001,26.100000,19.950001,23.549999,23.549999,13253
2019-08-08,23.250000,23.250000,19.245001,19.500000,19.500000,14593
2019-08-09,19.500000,19.950001,14.625000,15.900000,15.900000,22500
2019-08-12,16.200001,19.049999,16.200001,18.450001,18.450001,5780
2019-08-13,19.200001,19.350000,16.200001,17.549999,17.549999,7413
2019-08-14,17.400000,17.400000,11.670000,12.645000,12.645000,32100
2019-08-15,13.470000,14.715000,12.465000,12.465000,12.465000,12213
2019-08-16,12.450000,13.950000,12.450000,13.650000,13.650000,4147
2019-08-19,15.900000,25.350000,15.900000,20.400000,20.400000,345120
2019-08-20,18.750000,23.250000,17.549999,21.150000,21.150000,46553
2019-08-21,21.150000,21.299999,19.950001,20.100000,20.100000,16187
2019-08-22,20.250000,20.955000,18.000000,18.450001,18.450001,17513
2019-08-23,18.600000,18.600000,16.049999,16.950001,16.950001,18107
2019-08-26,16.950001,18.000000,16.350000,17.400000,17.400000,8280
2019-08-27,17.549999,17.850000,16.200001,16.500000,16.500000,5067
2019-08-28,16.350000,18.450001,16.350000,17.250000,17.250000,8153
2019-08-29,17.549999,18.000000,16.500000,16.500000,16.500000,3560
2019-08-30,16.650000,17.850000,16.500000,17.250000,17.250000,4093
2019-09-03,17.250000,18.150000,16.200001,17.250000,17.250000,8773
2019-09-04,17.549999,18.000000,16.350000,17.100000,17.100000,6067
2019-09-05,16.950001,17.549999,16.350000,16.799999,16.799999,4787
2019-09-06,16.650000,17.400000,16.350000,16.350000,16.350000,3393
2019-09-09,16.049999,16.350000,14.400000,15.150000,15.150000,8360
2019-09-10,16.200001,17.100000,15.000000,16.049999,16.049999,13100
2019-09-11,15.900000,17.100000,15.600000,15.900000,15.900000,4593
2019-09-12,15.750000,16.350000,15.075000,15.750000,15.750000,6740
2019-09-13,16.049999,16.049999,14.250000,14.700000,14.700000,27527
2019-09-16,14.880000,15.750000,13.950000,13.950000,13.950000,29873
2019-09-17,14.175000,15.000000,13.575000,14.115000,14.115000,16447
2019-09-18,14.115000,14.700000,12.750000,13.800000,13.800000,7367
2019-09-19,13.950000,14.025000,13.200000,13.620000,13.620000,9120
2019-09-20,13.650000,14.190000,13.200000,13.800000,13.800000,6400
2019-09-23,13.500000,13.650000,12.810000,12.975000,12.975000,9247
2019-09-24,13.200000,13.500000,12.600000,12.825000,12.825000,3287
2019-09-25,12.780000,13.050000,12.150000,12.300000,12.300000,4100
2019-09-26,12.465000,13.200000,11.250000,11.700000,11.700000,4927
2019-09-27,11.700000,12.285000,10.680000,11.580000,11.580000,8380
2019-09-30,11.175000,11.850000,10.590000,10.965000,10.965000,7953
2019-10-01,11.085000,11.100000,9.915000,10.350000,10.350000,8473
2019-10-02,10.500000,10.980000,9.900000,10.500000,10.500000,11367
2019-10-03,10.350000,11.700000,9.900000,10.155000,10.155000,9713
2019-10-04,10.200000,11.100000,9.750000,10.650000,10.650000,5193
2019-10-07,10.800000,11.850000,10.140000,11.115000,11.115000,8313
2019-10-08,11.400000,11.940000,10.500000,11.100000,11.100000,5693
2019-10-09,10.950000,11.745000,10.650000,11.130000,11.130000,3140
2019-10-10,11.400000,13.155000,11.100000,12.210000,12.210000,15987
2019-10-11,12.750000,13.200000,11.370000,12.195000,12.195000,7040
2019-10-14,11.700000,12.420000,11.700000,11.715000,11.715000,2880
2019-10-15,12.150000,12.750000,11.700000,12.705000,12.705000,3400
2019-10-16,14.850000,17.309999,12.825000,14.325000,14.325000,109480
2019-10-17,13.590000,14.250000,12.750000,13.980000,13.980000,13187
2019-10-18,14.250000,14.250000,12.150000,13.500000,13.500000,12933
2019-10-21,14.250000,14.250000,12.780000,13.545000,13.545000,5647
2019-10-22,13.200000,13.350000,12.150000,12.990000,12.990000,4380
2019-10-23,12.750000,12.855000,11.775000,12.420000,12.420000,3547
2019-10-24,12.450000,13.500000,11.250000,11.445000,11.445000,8467
2019-10-25,11.250000,12.315000,10.950000,11.865000,11.865000,5900
2019-10-28,11.700000,11.700000,9.525000,10.905000,10.905000,18093
2019-10-29,10.500000,10.950000,10.200000,10.365000,10.365000,9267
2019-10-30,10.380000,10.620000,10.065000,10.080000,10.080000,7513
2019-10-31,10.575000,10.575000,9.450000,9.675000,9.675000,20987
2019-11-01,9.690000,11.850000,9.690000,10.950000,10.950000,13247
2019-11-04,11.250000,11.670000,10.275000,11.400000,11.400000,14847
2019-11-05,11.400000,12.000000,11.280000,11.415000,11.415000,7327
2019-11-06,11.880000,12.000000,10.500000,11.100000,11.100000,9447
2019-11-07,11.100000,11.715000,10.665000,10.680000,10.680000,7140
2019-11-08,10.500000,10.950000,10.200000,10.740000,10.740000,7660
2019-11-11,10.365000,11.370000,10.215000,10.215000,10.215000,3807
2019-11-12,10.200000,10.470000,8.550000,8.970000,8.970000,15173
2019-11-13,9.600000,9.900000,9.315000,9.840000,9.840000,14567
2019-11-14,9.840000,10.200000,9.435000,10.200000,10.200000,8620
2019-11-15,10.200000,10.200000,9.405000,9.750000,9.750000,8773
2019-11-18,9.690000,9.750000,9.270000,9.510000,9.510000,6020
2019-11-19,9.300000,10.095000,9.300000,9.555000,9.555000,9100
2019-11-20,9.375000,9.960000,9.300000,9.435000,9.435000,17947
2019-11-21,9.300000,9.960000,9.060000,9.300000,9.300000,9060
2019-11-22,9.750000,9.750000,9.030000,9.150000,9.150000,13360
2019-11-25,9.540000,10.800000,9.450000,10.200000,10.200000,28733
2019-11-26,10.050000,11.700000,9.780000,10.650000,10.650000,44827
2019-11-27,11.220000,11.565000,10.755000,10.755000,10.755000,26413
2019-11-29,11.400000,13.200000,10.830000,12.000000,12.000000,44687
2019-12-02,12.300000,12.750000,11.430000,12.090000,12.090000,30433
2019-12-03,12.000000,12.225000,10.455000,11.100000,11.100000,28447
2019-12-04,10.740000,10.950000,9.915000,10.350000,10.350000,18020
2019-12-05,10.275000,10.275000,8.790000,9.150000,9.150000,32640
2019-12-06,9.195000,9.900000,8.640000,8.670000,8.670000,27833
2019-12-09,8.850000,9.300000,8.670000,9.165000,9.165000,25867
2019-12-10,9.300000,9.585000,8.610000,9.585000,9.585000,26833
2019-12-11,9.525000,10.350000,9.525000,10.335000,10.335000,31660
2019-12-12,8.280000,9.600000,8.100000,9.525000,9.525000,59980
2019-12-13,9.510000,9.510000,8.700000,9.285000,9.285000,13487
2019-12-16,9.285000,9.285000,8.430000,8.535000,8.535000,19027
2019-12-17,8.415000,8.550000,7.005000,7.500000,7.500000,58653
2019-12-18,7.695000,7.950000,7.200000,7.320000,7.320000,20060
2019-12-19,7.650000,7.650000,6.795000,6.795000,6.795000,30993
2019-12-20,6.900000,7.320000,6.600000,6.900000,6.900000,39580
2019-12-23,7.200000,7.275000,6.810000,7.155000,7.155000,29707
2019-12-24,6.990000,7.950000,6.990000,7.950000,7.950000,25887
2019-12-26,7.875000,8.250000,7.200000,7.710000,7.710000,45407
2019-12-27,7.650000,8.145000,7.500000,7.620000,7.620000,20167
2019-12-30,7.650000,7.800000,6.900000,7.140000,7.140000,74467
2019-12-31,7.050000,7.635000,7.050000,7.200000,7.200000,36620
2020-01-02,7.425000,7.650000,7.215000,7.620000,7.620000,26000
2020-01-03,7.650000,8.310000,7.365000,8.010000,8.010000,50767
2020-01-06,8.130000,9.225000,7.665000,8.445000,8.445000,93920
2020-01-07,8.850000,8.970000,8.115000,8.220000,8.220000,36960
2020-01-08,8.100000,8.700000,8.100000,8.385000,8.385000,26127
2020-01-09,8.850000,11.400000,8.115000,9.435000,9.435000,188213
2020-01-10,9.750000,12.570000,9.720000,10.800000,10.800000,260707
2020-01-13,10.845000,12.135000,9.585000,10.155000,10.155000,102133
2020-01-14,10.500000,11.550000,10.035000,10.740000,10.740000,53747
2020-01-15,10.995000,11.550000,9.975000,10.170000,10.170000,50093
2020-01-16,9.990000,10.800000,9.165000,10.350000,10.350000,44533
2020-01-17,9.960000,10.725000,9.750000,9.900000,9.900000,23533
2020-01-21,10.200000,10.350000,8.400000,9.105000,9.105000,46620
2020-01-22,9.150000,9.375000,8.250000,8.910000,8.910000,20447
2020-01-23,9.900000,10.425000,9.600000,10.200000,10.200000,81600
2020-01-24,11.190000,21.750000,11.010000,14.550000,14.550000,1423333
2020-01-27,16.200001,24.450001,15.300000,21.900000,21.900000,769147
2020-01-28,22.049999,29.549999,19.500000,23.700001,23.700001,824600
2020-01-29,22.650000,28.200001,21.600000,25.350000,25.350000,377427
2020-01-30,33.000000,34.049999,28.500000,30.600000,30.600000,1864060
2020-01-31,29.700001,30.450001,25.799999,26.250000,26.250000,312433
2020-02-03,24.600000,24.750000,21.450001,21.525000,21.525000,247387
2020-02-04,20.700001,21.075001,16.500000,17.850000,17.850000,310040
2020-02-05,19.200001,23.549999,18.750000,19.950001,19.950001,307260
2020-02-06,20.250000,21.450001,18.150000,19.200001,19.200001,174787
2020-02-07,13.500000,13.950000,11.400000,11.925000,11.925000,731773
2020-02-10,12.150000,12.825000,11.850000,12.240000,12.240000,140207
2020-02-11,12.300000,13.155000,11.400000,12.525000,12.525000,185167
2020-02-12,12.150000,12.555000,11.715000,11.925000,11.925000,96600
2020-02-13,11.850000,11.865000,10.800000,11.250000,11.250000,147767
2020-02-14,11.100000,11.130000,10.350000,10.500000,10.500000,195500
2020-02-18,10.710000,12.735000,10.515000,12.450000,12.450000,274587
2020-02-19,12.000000,13.200000,11.475000,12.900000,12.900000,197453
2020-02-20,13.050000,14.550000,12.900000,13.650000,13.650000,188840
2020-02-21,13.350000,14.250000,12.420000,12.465000,12.465000,139833
2020-02-24,11.970000,12.300000,11.715000,11.925000,11.925000,66873
2020-02-25,12.090000,12.450000,11.250000,11.460000,11.460000,99033
2020-02-26,11.460000,12.000000,11.250000,11.520000,11.520000,56133
2020-02-27,11.250000,11.250000,9.450000,9.975000,9.975000,145313
2020-02-28,9.780000,11.850000,9.300000,11.145000,11.145000,105687
2020-03-02,11.100000,11.850000,10.350000,11.400000,11.400000,49267
2020-03-03,11.235000,11.400000,10.800000,10.905000,10.905000,36673
2020-03-04,11.400000,15.600000,10.815000,13.770000,13.770000,398633
2020-03-05,13.575000,13.830000,11.130000,12.195000,12.195000,182200
2020-03-06,11.700000,11.850000,10.950000,11.310000,11.310000,86760
2020-03-09,10.620000,10.950000,10.200000,10.245000,10.245000,62427
2020-03-10,10.500000,11.100000,9.600000,10.020000,10.020000,51687
2020-03-11,9.900000,10.350000,8.550000,9.180000,9.180000,63700
2020-03-12,7.350000,8.700000,7.050000,7.650000,7.650000,102073
2020-03-13,7.500000,8.700000,6.900000,7.350000,7.350000,61040
2020-03-16,7.050000,7.050000,5.700000,6.300000,6.300000,59120
2020-03-17,6.000000,6.600000,5.850000,5.970000,5.970000,59647
2020-03-18,6.300000,6.300000,5.070000,5.550000,5.550000,64727
2020-03-19,5.190000,5.850000,4.665000,5.445000,5.445000,74360
